sua_code_2016,sua_name_2016,sa2_code_2016,sa2_name_2016,area_range,zone,count
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,< 200,Community/Public Use,2
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,< 200,Conservation/Limited Use,2
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,< 200,Mixed Use/Centre,20
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,< 200,Residential,12
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,< 200,Special Use N.E.S,1
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,1000 - 10000,Business/Commercial,15
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,1000 - 10000,Community/Public Use,29
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,1000 - 10000,Conservation/Limited Use,17
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,1000 - 10000,Industrial,13
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,1000 - 10000,Infrastructure/Utilities,1
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,1000 - 10000,Primary Production,8
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,1000 - 10000,Residential,277
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,1000 - 10000,Special Use N.E.S,1
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,> 10000,Business/Commercial,5
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,> 10000,Community/Public Use,8
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,> 10000,Conservation/Limited Use,68
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,> 10000,Industrial,2
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,> 10000,Infrastructure/Utilities,1
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,> 10000,Primary Production,12
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,> 10000,Residential,4
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,> 10000,Special Use N.E.S,6
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,200 - 400,Community/Public Use,5
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,200 - 400,Mixed Use/Centre,5
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,200 - 400,Residential,149
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,400 - 600,Business/Commercial,2
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,400 - 600,Community/Public Use,1
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,400 - 600,Conservation/Limited Use,1
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,400 - 600,Mixed Use/Centre,1
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,400 - 600,Residential,984
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,400 - 600,Special Use N.E.S,3
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,600 - 800,Business/Commercial,22
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,600 - 800,Mixed Use/Centre,7
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,600 - 800,Residential,1254
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,600 - 800,Special Use N.E.S,1
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,800 - 1000,Business/Commercial,18
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,800 - 1000,Community/Public Use,2
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,800 - 1000,Conservation/Limited Use,1
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,800 - 1000,Industrial,18
1000,Not in any Significant Urban Area (NSW),106031120,Lemon Tree Passage - Tanilba Bay,800 - 1000,Residential,411
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,< 200,Community/Public Use,1
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,< 200,Conservation/Limited Use,2
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,< 200,Infrastructure/Utilities,1
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,< 200,Mixed Use/Centre,1
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,< 200,Primary Production,8
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,< 200,Residential,1
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,< 200,Special Use N.E.S,3
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,1000 - 10000,Community/Public Use,4
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,1000 - 10000,Conservation/Limited Use,25
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,1000 - 10000,Infrastructure/Utilities,10
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,1000 - 10000,Mixed Use/Centre,58
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,1000 - 10000,Primary Production,283
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,1000 - 10000,Residential,448
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,1000 - 10000,Special Use N.E.S,41
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,> 10000,Community/Public Use,4
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,> 10000,Conservation/Limited Use,113
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,> 10000,Infrastructure/Utilities,1
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,> 10000,Mixed Use/Centre,19
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,> 10000,Primary Production,1131
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,> 10000,Residential,299
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,> 10000,Special Use N.E.S,25
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,200 - 400,Conservation/Limited Use,2
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,200 - 400,Infrastructure/Utilities,1
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,200 - 400,Mixed Use/Centre,3
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,200 - 400,Primary Production,8
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,200 - 400,Residential,2
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,200 - 400,Special Use N.E.S,9
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,400 - 600,Community/Public Use,1
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,400 - 600,Conservation/Limited Use,1
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,400 - 600,Mixed Use/Centre,5
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,400 - 600,Primary Production,8
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,400 - 600,Residential,5
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,400 - 600,Special Use N.E.S,3
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,600 - 800,Infrastructure/Utilities,1
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,600 - 800,Mixed Use/Centre,19
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,600 - 800,Primary Production,8
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,600 - 800,Residential,17
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,800 - 1000,Community/Public Use,3
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,800 - 1000,Mixed Use/Centre,73
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,800 - 1000,Primary Production,11
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,800 - 1000,Residential,8
1000,Not in any Significant Urban Area (NSW),106031123,Seaham - Woodville,800 - 1000,Special Use N.E.S,1
1000,Not in any Significant Urban Area (NSW),106031124,Tea Gardens - Hawks Nest,> 10000,Conservation/Limited Use,1
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,< 200,Business/Commercial,1
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,< 200,Community/Public Use,3
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,< 200,Infrastructure/Utilities,1
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,< 200,Mixed Use/Centre,1
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,< 200,Primary Production,36
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,< 200,Residential,11
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,< 200,Special Use N.E.S,2
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,1000 - 10000,Business/Commercial,33
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,1000 - 10000,Community/Public Use,47
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,1000 - 10000,Conservation/Limited Use,16
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,1000 - 10000,Industrial,35
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,1000 - 10000,Infrastructure/Utilities,45
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,1000 - 10000,Mixed Use/Centre,3
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,1000 - 10000,Primary Production,758
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,1000 - 10000,Residential,1749
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,1000 - 10000,Special Use N.E.S,45
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,> 10000,Business/Commercial,11
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,> 10000,Community/Public Use,22
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,> 10000,Conservation/Limited Use,182
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,> 10000,Industrial,6
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,> 10000,Infrastructure/Utilities,120
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,> 10000,Mixed Use/Centre,1
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,> 10000,Primary Production,775
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,> 10000,Residential,202
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,> 10000,Special Use N.E.S,284
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,200 - 400,Business/Commercial,2
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,200 - 400,Community/Public Use,5
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,200 - 400,Conservation/Limited Use,1
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,200 - 400,Industrial,1
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,200 - 400,Infrastructure/Utilities,3
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,200 - 400,Primary Production,18
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,200 - 400,Residential,79
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,200 - 400,Special Use N.E.S,2
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,400 - 600,Business/Commercial,6
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,400 - 600,Community/Public Use,3
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,400 - 600,Conservation/Limited Use,2
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,400 - 600,Industrial,1
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,400 - 600,Infrastructure/Utilities,7
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,400 - 600,Primary Production,24
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,400 - 600,Residential,614
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,400 - 600,Special Use N.E.S,2
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,600 - 800,Business/Commercial,37
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,600 - 800,Community/Public Use,4
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,600 - 800,Conservation/Limited Use,1
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,600 - 800,Industrial,20
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,600 - 800,Infrastructure/Utilities,10
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,600 - 800,Primary Production,77
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,600 - 800,Residential,1607
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,600 - 800,Special Use N.E.S,30
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,800 - 1000,Business/Commercial,5
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,800 - 1000,Community/Public Use,1
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,800 - 1000,Conservation/Limited Use,1
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,800 - 1000,Industrial,1
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,800 - 1000,Infrastructure/Utilities,6
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,800 - 1000,Primary Production,195
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,800 - 1000,Residential,414
1000,Not in any Significant Urban Area (NSW),106031125,Williamtown - Medowie - Karuah,800 - 1000,Special Use N.E.S,8
1000,Not in any Significant Urban Area (NSW),107021135,Illawarra Catchment Reserve,< 200,Conservation/Limited Use,6
