,state,division_name,polling_place_name,premises_suburb,latitude,longitude,geom
2545,NSW,Shortland,Adamstown Heights (Shortland),ADAMSTOWN HEIGHTS,-32.9464,151.707,POINT (-32.9464 151.707)
2546,NSW,Shortland,Belmont,BELMONT,-33.036751,151.662582,POINT (-33.036751 151.662582)
2547,NSW,Shortland,Belmont Central,BELMONT,-33.0298399,151.6624421,POINT (-33.0298399 151.6624421)
2548,NSW,Shortland,Belmont North,BELMONT NORTH,-33.0195,151.669,POINT (-33.0195 151.669)
2549,NSW,Shortland,Belmont PPVC,BELMONT,-33.0384097,151.6614296,POINT (-33.0384097 151.6614296)
2550,NSW,Shortland,Belmont West,BELMONT,-33.0263047,151.660156,POINT (-33.0263047 151.660156)
2551,NSW,Shortland,Blacksmiths,BLACKSMITHS,-33.0721689,151.6546405,POINT (-33.0721689 151.6546405)
2552,NSW,Shortland,BLV Shortland PPVC,CHARLESTOWN,-32.9635037,151.6958026,POINT (-32.9635037 151.6958026)
2553,NSW,Shortland,Budgewoi,BUDGEWOI,-33.2263,151.549,POINT (-33.2263 151.549)
2554,NSW,Shortland,Budgewoi Central,BUDGEWOI,-33.2331493,151.5537479,POINT (-33.2331493 151.5537479)
2555,NSW,Shortland,Buff Point,BUFF POINT,-33.2302,151.537,POINT (-33.2302 151.537)
2556,NSW,Shortland,Cardiff,CARDIFF,-32.9465,151.658,POINT (-32.9465 151.658)
2557,NSW,Shortland,Cardiff Heights (Shortland),CARDIFF HEIGHTS,-32.9377159,151.6830912,POINT (-32.9377159 151.6830912)
2558,NSW,Shortland,Cardiff North,CARDIFF,-32.9372,151.665,POINT (-32.9372 151.665)
2559,NSW,Shortland,Cardiff South,CARDIFF SOUTH,-32.9526,151.666,POINT (-32.9526 151.666)
2560,NSW,Shortland,Caves Beach,CAVES BEACH,-33.1036,151.639,POINT (-33.1036 151.639)
2561,NSW,Shortland,Chain Valley Bay,CHAIN VALLEY BAY,-33.17948,151.56313,POINT (-33.17948 151.56313)
2562,NSW,Shortland,Charlestown,CHARLESTOWN,-32.9652039,151.6970675,POINT (-32.9652039 151.6970675)
2563,NSW,Shortland,Charlestown East,CHARLESTOWN,-32.9707,151.705,POINT (-32.9707 151.705)
2564,NSW,Shortland,Charlestown SHORTLAND PPVC,CHARLESTOWN,-32.965,151.685,POINT (-32.965 151.685)
2565,NSW,Shortland,Charlestown South,CHARLESTOWN,-32.9679,151.689,POINT (-32.9679 151.689)
2566,NSW,Shortland,Charmhaven SHORTLAND PPVC,CHARMHAVEN,-33.2383465,151.4944375,POINT (-33.2383465 151.4944375)
2567,NSW,Shortland,Divisional Office (PREPOLL),CHARLESTOWN,-32.963914,151.697396,POINT (-32.963914 151.697396)
2568,NSW,Shortland,Dudley,DUDLEY,-32.9886877,151.7167711,POINT (-32.9886877 151.7167711)
2569,NSW,Shortland,Edgeworth SHORTLAND PPVC,EDGEWORTH,-32.9229466,151.6194185,POINT (-32.9229466 151.6194185)
2570,NSW,Shortland,Eleebana,ELEEBANA,-32.9902,151.643,POINT (-32.9902 151.643)
2571,NSW,Shortland,Floraville,FLORAVILLE,-33.0149,151.664,POINT (-33.0149 151.664)
2572,NSW,Shortland,Garden Suburb,GARDEN SUBURB,-32.9472461,151.6829753,POINT (-32.9472461 151.6829753)
2573,NSW,Shortland,Gateshead,GATESHEAD,-32.9851668,151.6901955,POINT (-32.9851668 151.6901955)
2574,NSW,Shortland,Gwandalan,GWANDALAN,-33.1359,151.58154,POINT (-33.1359 151.58154)
2575,NSW,Shortland,Hillsborough,CHARLESTOWN,-32.9595234,151.6805364,POINT (-32.9595234 151.6805364)
2576,NSW,Shortland,Jewells,JEWELLS,-33.0154,151.687,POINT (-33.0154 151.687)
2577,NSW,Shortland,Kahibah,KAHIBAH,-32.9642054,151.7133272,POINT (-32.9642054 151.7133272)
2578,NSW,Shortland,Kotara South (Shortland),KOTARA,-32.945909,151.694912,POINT (-32.945909 151.694912)
2579,NSW,Shortland,Lake Munmorah,LAKE MUNMORAH,-33.1884811,151.5746566,POINT (-33.1884811 151.5746566)
2580,NSW,Shortland,Mannering Park,MANNERING PARK,-33.1525,151.539,POINT (-33.1525 151.539)
2581,NSW,Shortland,Marks Point,MARKS POINT,-33.0574681,151.6495121,POINT (-33.0574681 151.6495121)
2582,NSW,Shortland,Mount Hutton,MOUNT HUTTON,-32.9766,151.669,POINT (-32.9766 151.669)
2583,NSW,Shortland,Newcastle SHORTLAND PPVC,NEWCASTLE,-32.9272155,151.7795013,POINT (-32.9272155 151.7795013)
2584,NSW,Shortland,Nords Wharf,NORDS WHARF,-33.1336143,151.6045708,POINT (-33.1336143 151.6045708)
2585,NSW,Shortland,Redhead,REDHEAD,-33.0114,151.712,POINT (-33.0114 151.712)
2586,NSW,Shortland,San Remo,SAN REMO,-33.2153238,151.515207,POINT (-33.2153238 151.515207)
2588,NSW,Shortland,Speers Point,SPEERS POINT,-32.960172,151.623426,POINT (-32.960172 151.623426)
2589,NSW,Shortland,Summerland Point,SUMMERLAND POINT,-33.1379099,151.5655096,POINT (-33.1379099 151.5655096)
2590,NSW,Shortland,Swansea,SWANSEA,-33.0835855,151.6359335,POINT (-33.0835855 151.6359335)
2591,NSW,Shortland,Swansea Central,SWANSEA,-33.092,151.637,POINT (-33.092 151.637)
2592,NSW,Shortland,Sydney (Shortland),SYDNEY,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
2593,NSW,Shortland,Valentine,VALENTINE,-33.0083851,151.6425349,POINT (-33.0083851 151.6425349)
2594,NSW,Shortland,Valentine West,VALENTINE,-33.0097,151.635,POINT (-33.0097 151.635)
2595,NSW,Shortland,Warners Bay,WARNERS BAY,-32.9677626,151.6537967,POINT (-32.9677626 151.6537967)
2596,NSW,Shortland,Warners Bay Central,WARNERS BAY,-32.9798,151.648,POINT (-32.9798 151.648)
2597,NSW,Shortland,Warners Bay North,LAKELANDS,-32.9656758,151.6487577,POINT (-32.9656758 151.6487577)
2598,NSW,Shortland,Whitebridge,WHITEBRIDGE,-32.9720338,151.7121988,POINT (-32.9720338 151.7121988)
2599,NSW,Shortland,Windale,WINDALE,-32.9933,151.682,POINT (-32.9933 151.682)
2600,NSW,Sydney,Alexandria,ALEXANDRIA,-33.898036,151.197505,POINT (-33.898036 151.197505)
2601,NSW,Sydney,Alexandria South,ALEXANDRIA,-33.909333,151.1889335,POINT (-33.909333 151.1889335)
2602,NSW,Sydney,Annandale (Sydney),ANNANDALE,-33.8858,151.17,POINT (-33.8858 151.17)
2603,NSW,Sydney,Beaconsfield,BEACONSFIELD,-33.9125868,151.2003836,POINT (-33.9125868 151.2003836)
2604,NSW,Sydney,BLV Sydney PPVC,HAYMARKET,-33.8781171,151.2064057,POINT (-33.8781171 151.2064057)
2605,NSW,Sydney,Camperdown,CAMPERDOWN,-33.8874,151.175,POINT (-33.8874 151.175)
2606,NSW,Sydney,Camperdown South (Sydney),NEWTOWN,-33.8956,151.178,POINT (-33.8956 151.178)
2607,NSW,Sydney,Central Sydney SYDNEY PPVC,HAYMARKET,-33.8822725,151.2066793,POINT (-33.8822725 151.2066793)
2608,NSW,Sydney,Darlinghurst East (Sydney),DARLINGHURST,-33.8787,151.223,POINT (-33.8787 151.223)
2609,NSW,Sydney,Darlinghurst South (Sydney),DARLINGHURST,-33.8810845,151.218664,POINT (-33.8810845 151.218664)
2610,NSW,Sydney,Darlington,DARLINGTON,-33.8928,151.19,POINT (-33.8928 151.19)
2611,NSW,Sydney,Darlington Central,DARLINGTON,-33.8884,151.194,POINT (-33.8884 151.194)
2612,NSW,Sydney,Divisional Office (PREPOLL),HAYMARKET,-33.8781275,151.2065479,POINT (-33.8781275 151.2065479)
2613,NSW,Sydney,Eastlakes SYDNEY PPVC,EASTLAKES,-33.9237987,151.210766,POINT (-33.9237987 151.210766)
2614,NSW,Sydney,Elizabeth Bay (Sydney),ELIZABETH BAY,-33.8719,151.227,POINT (-33.8719 151.227)
2615,NSW,Sydney,Erskineville,ERSKINEVILLE,-33.9004589,151.1862392,POINT (-33.9004589 151.1862392)
2616,NSW,Sydney,Erskineville North,ERSKINEVILLE,-33.8993821,151.1838362,POINT (-33.8993821 151.1838362)
2617,NSW,Sydney,Forest Lodge,FOREST LODGE,-33.8821,151.182,POINT (-33.8821 151.182)
2618,NSW,Sydney,Glebe,GLEBE,-33.8825994,151.1851211,POINT (-33.8825994 151.1851211)
2619,NSW,Sydney,Glebe East,GLEBE,-33.8837,151.191,POINT (-33.8837 151.191)
2620,NSW,Sydney,Glebe North,GLEBE,-33.8754,151.188,POINT (-33.8754 151.188)
2621,NSW,Sydney,Glebe SYDNEY PPVC,FOREST LODGE,-33.8761055,151.1783737,POINT (-33.8761055 151.1783737)
2622,NSW,Sydney,Glebe West,GLEBE,-33.8759,151.181,POINT (-33.8759 151.181)
2623,NSW,Sydney,Haymarket SYDNEY PPVC,SYDNEY,-33.8772838,151.2055861,POINT (-33.8772838 151.2055861)
2624,NSW,Sydney,Hyde Park,EAST SYDNEY,-33.8761,151.213,POINT (-33.8761 151.213)
2625,NSW,Sydney,Kings Cross (Sydney),DARLINGHURST,-33.8774,151.221,POINT (-33.8774 151.221)
2626,NSW,Sydney,Kings Cross Central (Sydney),POTTS POINT,-33.8753,151.226,POINT (-33.8753 151.226)
2627,NSW,Sydney,Kings Cross SYDNEY PPVC,POTTS POINT,-33.8745809,151.222717,POINT (-33.8745809 151.222717)
2628,NSW,Sydney,Leichhardt SYDNEY PPVC,LEICHHARDT,-33.8834633,151.1575195,POINT (-33.8834633 151.1575195)
2629,NSW,Sydney,Lord Howe Island,LORD HOWE ISLAND,-31.5298949,159.0691602,POINT (-31.5298949 159.0691602)
2630,NSW,Sydney,Marrickville SYDNEY PPVC,MARRICKVILLE,-33.913688,151.161852,POINT (-33.913688 151.161852)
2631,NSW,Sydney,Millers Point,MILLERS POINT,-33.8589,151.208,POINT (-33.8589 151.208)
2632,NSW,Sydney,Newtown East (Sydney),NEWTOWN,-33.8999393,151.1793755,POINT (-33.8999393 151.1793755)
2633,NSW,Sydney,Newtown North (Sydney),NEWTOWN,-33.8963885,151.1806596,POINT (-33.8963885 151.1806596)
2634,NSW,Sydney,Newtown SYDNEY PPVC,ENMORE,-33.9018677,151.1789377,POINT (-33.9018677 151.1789377)
2635,NSW,Sydney,Paddington SYDNEY PPVC,PADDINGTON,-33.8893114,151.2323296,POINT (-33.8893114 151.2323296)
2636,NSW,Sydney,Pyrmont,PYRMONT,-33.8679,151.192,POINT (-33.8679 151.192)
2637,NSW,Sydney,Redfern,REDFERN,-33.8923,151.204,POINT (-33.8923 151.204)
2638,NSW,Sydney,Redfern East,REDFERN,-33.8947,151.21,POINT (-33.8947 151.21)
2639,NSW,Sydney,Redfern West,REDFERN,-33.894749,151.201324,POINT (-33.894749 151.201324)
2640,NSW,Sydney,Rosebery,ROSEBERY,-33.9164,151.208,POINT (-33.9164 151.208)
2641,NSW,Sydney,Rosebery West (Sydney),ROSEBERY,-33.9213,151.198,POINT (-33.9213 151.198)
2647,NSW,Sydney,Surry Hills,SURRY HILLS,-33.886734,151.2148439,POINT (-33.886734 151.2148439)
2648,NSW,Sydney,Surry Hills East (Sydney),SURRY HILLS,-33.8837,151.217,POINT (-33.8837 151.217)
2649,NSW,Sydney,Surry Hills North,SURRY HILLS,-33.882301,151.215195,POINT (-33.882301 151.215195)
2650,NSW,Sydney,Surry Hills South,SURRY HILLS,-33.8905,151.216,POINT (-33.8905 151.216)
2651,NSW,Sydney,Surry Hills West,SURRY HILLS,-33.8861593,151.2082967,POINT (-33.8861593 151.2082967)
2652,NSW,Sydney,Sydney (Sydney),SYDNEY,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
2653,NSW,Sydney,Sydney SYDNEY PPVC,SYDNEY,-33.8638565,151.2092587,POINT (-33.8638565 151.2092587)
2654,NSW,Sydney,Ultimo,ULTIMO,-33.8813,151.2,POINT (-33.8813 151.2)
2655,NSW,Sydney,Ultimo East,ULTIMO,-33.8847514,151.198426,POINT (-33.8847514 151.198426)
2656,NSW,Sydney,Waterloo,WATERLOO,-33.8967591,151.2040753,POINT (-33.8967591 151.2040753)
2657,NSW,Sydney,Woolloomooloo,WOOLLOOMOOLOO,-33.8712715,151.2199566,POINT (-33.8712715 151.2199566)
2658,NSW,Sydney,Zetland,WATERLOO,-33.9038,151.203,POINT (-33.9038 151.203)
2659,NSW,Sydney,Zetland South,ZETLAND,-33.9085373,151.2067671,POINT (-33.9085373 151.2067671)
2660,NSW,Warringah,Allambie,ALLAMBIE HEIGHTS,-33.7708,151.263,POINT (-33.7708 151.263)
2661,NSW,Warringah,Allambie Heights,ALLAMBIE HEIGHTS,-33.7665169,151.2490921,POINT (-33.7665169 151.2490921)
2662,NSW,Warringah,Balgowlah,BALGOWLAH,-33.7959,151.255,POINT (-33.7959 151.255)
2663,NSW,Warringah,Balgowlah East,BALGOWLAH,-33.7950236,151.2670724,POINT (-33.7950236 151.2670724)
2664,NSW,Warringah,Balgowlah Heights,BALGOWLAH HEIGHTS,-33.8055,151.258,POINT (-33.8055 151.258)
2665,NSW,Warringah,Balmoral,MOSMAN,-33.8289,151.255,POINT (-33.8289 151.255)
2666,NSW,Warringah,Beacon Hill (Warringah),BEACON HILL,-33.7518223,151.257107,POINT (-33.7518223 151.257107)
2667,NSW,Warringah,Beauty Point,MOSMAN,-33.8117986,151.2425735,POINT (-33.8117986 151.2425735)
2668,NSW,Warringah,BLV Warringah PPVC,MANLY,-33.7997983,151.2870436,POINT (-33.7997983 151.2870436)
2669,NSW,Warringah,Brookvale,BROOKVALE,-33.7614,151.271,POINT (-33.7614 151.271)
2670,NSW,Warringah,Brookvale East,FRESHWATER,-33.7682383,151.2799262,POINT (-33.7682383 151.2799262)
2671,NSW,Watson,Ashfield (Watson),ASHFIELD,-33.8888,151.126,POINT (-33.8888 151.126)
2672,NSW,Warringah,Central Sydney WARRINGAH PPVC,HAYMARKET,-33.8825375,151.2062488,POINT (-33.8825375 151.2062488)
2673,NSW,Warringah,Chatswood WARRINGAH PPVC,CHATSWOOD,-33.79736,151.18088,POINT (-33.79736 151.18088)
2674,NSW,Warringah,Cremorne (Warringah),CREMORNE,-33.8285,151.225,POINT (-33.8285 151.225)
2675,NSW,Warringah,Cremorne South,NEUTRAL BAY,-33.8353064,151.2218016,POINT (-33.8353064 151.2218016)
2676,NSW,Warringah,Crows Nest WARRINGAH PPVC,CROWS NEST,-33.8287571,151.2011446,POINT (-33.8287571 151.2011446)
2677,NSW,Warringah,Curl Curl,FRESHWATER,-33.7727,151.286,POINT (-33.7727 151.286)
2678,NSW,Warringah,Dee Why Central (Warringah),DEE WHY,-33.7543,151.29,POINT (-33.7543 151.29)
2679,NSW,Warringah,Dee Why East (Warringah),DEE WHY,-33.7545812,151.2922257,POINT (-33.7545812 151.2922257)
2680,NSW,Warringah,Divisional Office (PREPOLL),MANLY,-33.7998094,151.2870475,POINT (-33.7998094 151.2870475)
2681,NSW,Warringah,Fairlight,FAIRLIGHT,-33.7953226,151.2763755,POINT (-33.7953226 151.2763755)
2682,NSW,Warringah,Forestville (Warringah),FORESTVILLE,-33.7615289,151.2115291,POINT (-33.7615289 151.2115291)
2683,NSW,Warringah,Forestville East,FORESTVILLE,-33.7655154,151.2157797,POINT (-33.7655154 151.2157797)
2684,NSW,Warringah,Frenchs Forest (Warringah),FRENCHS FOREST,-33.7519545,151.2242559,POINT (-33.7519545 151.2242559)
2685,NSW,Warringah,Frenchs Forest WARRINGAH PPVC,FRENCHS FOREST,-33.741416,151.2103634,POINT (-33.741416 151.2103634)
2686,NSW,Warringah,Freshwater,FRESHWATER,-33.7806,151.29,POINT (-33.7806 151.29)
2687,NSW,Warringah,Freshwater Central,FRESHWATER,-33.7790314,151.2830794,POINT (-33.7790314 151.2830794)
2688,NSW,Warringah,Freshwater North,FRESHWATER,-33.774956,151.283266,POINT (-33.774956 151.283266)
2689,NSW,Warringah,Killarney Heights,KILLARNEY HEIGHTS,-33.7756842,151.2161341,POINT (-33.7756842 151.2161341)
2690,NSW,Warringah,Manly,MANLY,-33.7997649,151.2873777,POINT (-33.7997649 151.2873777)
2691,NSW,Warringah,Manly Central,MANLY,-33.7951579,151.2860912,POINT (-33.7951579 151.2860912)
2692,NSW,Warringah,Manly Eastern Hill,MANLY,-33.8028951,151.2897918,POINT (-33.8028951 151.2897918)
2693,NSW,Warringah,Manly Vale,MANLY VALE,-33.7820076,151.2675172,POINT (-33.7820076 151.2675172)
2694,NSW,Warringah,Manly WARRINGAH PPVC,BROOKVALE,-33.7660421,151.2695482,POINT (-33.7660421 151.2695482)
2695,NSW,Warringah,Manly West,BALGOWLAH,-33.792,151.269,POINT (-33.792 151.269)
2696,NSW,Warringah,Mosman,MOSMAN,-33.8294,151.244,POINT (-33.8294 151.244)
2697,NSW,Warringah,Mosman Bay,MOSMAN,-33.8334,151.24,POINT (-33.8334 151.24)
2698,NSW,Warringah,Mosman Central,MOSMAN,-33.828459,151.2403994,POINT (-33.828459 151.2403994)
2699,NSW,Warringah,Mosman North (Warringah),MOSMAN,-33.8224262,151.2325467,POINT (-33.8224262 151.2325467)
2700,NSW,Warringah,Mosman WARRINGAH PPVC,MOSMAN,-33.823552,151.241769,POINT (-33.823552 151.241769)
2701,NSW,Warringah,Neutral Bay (Warringah),NEUTRAL BAY,-33.8324891,151.2199092,POINT (-33.8324891 151.2199092)
2702,NSW,Warringah,Neutral Bay East,NEUTRAL BAY,-33.832716,151.22119,POINT (-33.832716 151.22119)
2703,NSW,Warringah,Neutral Bay West (Warringah),NEUTRAL BAY,-33.8354107,151.2146238,POINT (-33.8354107 151.2146238)
2704,NSW,Warringah,North Balgowlah,BALGOWLAH NORTH,-33.7826146,151.2465749,POINT (-33.7826146 151.2465749)
2705,NSW,Warringah,North Curl Curl,NORTH CURL CURL,-33.7645384,151.2885494,POINT (-33.7645384 151.2885494)
2706,NSW,Warringah,Queenscliff,MANLY,-33.7859102,151.2877479,POINT (-33.7859102 151.2877479)
2707,NSW,Warringah,Seaforth,SEAFORTH,-33.7937,151.251,POINT (-33.7937 151.251)
2710,NSW,Warringah,Spit Junction,MOSMAN,-33.8249057,151.2411383,POINT (-33.8249057 151.2411383)
2711,NSW,Warringah,Sydney (Warringah),SYDNEY,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
2712,NSW,Warringah,Sydney WARRINGAH PPVC,SYDNEY,-33.8638565,151.2092587,POINT (-33.8638565 151.2092587)
2713,NSW,Watson,Ashbury,ASHBURY,-33.8989,151.119,POINT (-33.8989 151.119)
2714,NSW,Watson,Ashfield East (Watson),ASHFIELD,-33.8899929,151.1272654,POINT (-33.8899929 151.1272654)
2715,NSW,Watson,Ashfield South (Watson),ASHFIELD,-33.9023,151.13,POINT (-33.9023 151.13)
2716,NSW,Watson,Ashfield WATSON PPVC,ASHFIELD,-33.888913,151.124244,POINT (-33.888913 151.124244)
2717,NSW,Watson,Auburn WATSON PPVC,AUBURN,-33.856673,151.0308067,POINT (-33.856673 151.0308067)
2718,NSW,Watson,Bankstown (Watson),BANKSTOWN,-33.9209,151.034,POINT (-33.9209 151.034)
2719,NSW,Watson,Bankstown South,BANKSTOWN,-33.9309294,151.0385816,POINT (-33.9309294 151.0385816)
2721,NSW,Watson,Belfield,BELFIELD,-33.9060028,151.0855257,POINT (-33.9060028 151.0855257)
2722,NSW,Watson,Belmore Central,BELMORE,-33.9168342,151.0894184,POINT (-33.9168342 151.0894184)
2723,NSW,Watson,Belmore North,BELMORE,-33.9105,151.084,POINT (-33.9105 151.084)
2724,NSW,Watson,Belmore South,BELMORE,-33.924351,151.0915311,POINT (-33.924351 151.0915311)
2725,NSW,Watson,Belmore WATSON PPVC,BELMORE,-33.921807,151.08974,POINT (-33.921807 151.08974)
2726,NSW,Watson,Beverly Hills North (Watson),BEVERLY HILLS,-33.9413,151.075,POINT (-33.9413 151.075)
2727,NSW,Watson,BLV Watson PPVC,PARRAMATTA,-33.8149642,151.0063857,POINT (-33.8149642 151.0063857)
2728,NSW,Watson,Campsie,CAMPSIE,-33.9124609,151.1051073,POINT (-33.9124609 151.1051073)
2729,NSW,Watson,Campsie North,CAMPSIE,-33.9095644,151.0954828,POINT (-33.9095644 151.0954828)
2730,NSW,Watson,Campsie South,CAMPSIE,-33.9146113,151.1034957,POINT (-33.9146113 151.1034957)
2731,NSW,Watson,Campsie West,CAMPSIE,-33.9038774,151.1006545,POINT (-33.9038774 151.1006545)
2732,NSW,Watson,Canterbury North (Watson),CANTERBURY,-33.9088,151.123,POINT (-33.9088 151.123)
2733,NSW,Watson,Central Sydney WATSON PPVC,HAYMARKET,-33.8824351,151.2063239,POINT (-33.8824351 151.2063239)
2734,NSW,Watson,Chullora,CHULLORA,-33.8947675,151.0556857,POINT (-33.8947675 151.0556857)
2735,NSW,Watson,Concord WATSON PPVC,CONCORD,-33.8675778,151.1069154,POINT (-33.8675778 151.1069154)
2736,NSW,Watson,Croydon (Watson),CROYDON,-33.8837794,151.1103434,POINT (-33.8837794 151.1103434)
2737,NSW,Watson,Croydon Park,CROYDON PARK,-33.8945397,151.1089173,POINT (-33.8945397 151.1089173)
2738,NSW,Watson,Croydon South (Watson),CROYDON,-33.8871,151.114511,POINT (-33.8871 151.114511)
2739,NSW,Watson,Divisional Office (PREPOLL),PARRAMATTA,-33.8148884,151.0062838,POINT (-33.8148884 151.0062838)
2740,NSW,Watson,Enfield (Watson),ENFIELD,-33.8893,151.094,POINT (-33.8893 151.094)
2741,NSW,Watson,Enfield South,CROYDON PARK,-33.8994,151.091,POINT (-33.8994 151.091)
2742,NSW,Watson,Enfield West,STRATHFIELD SOUTH,-33.8928,151.086,POINT (-33.8928 151.086)
2743,NSW,Watson,Greenacre,GREENACRE,-33.911348,151.057547,POINT (-33.911348 151.057547)
2744,NSW,Watson,Greenacre Central,GREENACRE,-33.902945,151.052858,POINT (-33.902945 151.052858)
2745,NSW,Watson,Greenacre North,GREENACRE,-33.89514,151.05995,POINT (-33.89514 151.05995)
2746,NSW,Watson,Greenacre West,GREENACRE,-33.9069,151.049,POINT (-33.9069 151.049)
2747,NSW,Watson,Kingsgrove North (Watson),KINGSGROVE,-33.93385,151.09621,POINT (-33.93385 151.09621)
2748,NSW,Watson,Lakemba,LAKEMBA,-33.9164,151.078,POINT (-33.9164 151.078)
2749,NSW,Watson,Lakemba Central,LAKEMBA,-33.9273602,151.0795579,POINT (-33.9273602 151.0795579)
2750,NSW,Watson,Lakemba North,LAKEMBA,-33.9154042,151.073498,POINT (-33.9154042 151.073498)
2751,NSW,Watson,Lidcombe (Watson),LIDCOMBE,-33.860616,151.0472488,POINT (-33.860616 151.0472488)
2752,NSW,Watson,Lidcombe South (Watson),LIDCOMBE,-33.8654,151.045,POINT (-33.8654 151.045)
2753,NSW,Watson,Mount Lewis,GREENACRE,-33.911384,151.049313,POINT (-33.911384 151.049313)
2754,NSW,Watson,Punchbowl,PUNCHBOWL,-33.9307,151.056,POINT (-33.9307 151.056)
2755,NSW,Watson,Punchbowl Central,PUNCHBOWL,-33.9235,151.052,POINT (-33.9235 151.052)
2756,NSW,Watson,Punchbowl East,PUNCHBOWL,-33.9267442,151.0564067,POINT (-33.9267442 151.0564067)
2757,NSW,Watson,Riverwood East (Watson),RIVERWOOD,-33.9459,151.058,POINT (-33.9459 151.058)
2758,NSW,Watson,Roselands,ROSELANDS,-33.9352,151.085,POINT (-33.9352 151.085)
2759,NSW,Watson,Strathfield South (Watson),STRATHFIELD SOUTH,-33.890936,151.084743,POINT (-33.890936 151.084743)
2760,NSW,Watson,Sydney (Watson),SYDNEY,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
2761,NSW,Watson,Sydney WATSON PPVC,SYDNEY,-33.8638565,151.2092587,POINT (-33.8638565 151.2092587)
2762,NSW,Watson,Wiley Park East,WILEY PARK,-33.9235182,151.0699012,POINT (-33.9235182 151.0699012)
2763,NSW,Watson,Wiley Park West,WILEY PARK,-33.924,151.068,POINT (-33.924 151.068)
2764,NSW,Wentworth,Bellevue Hill,BELLEVUE HILL,-33.8867,151.26,POINT (-33.8867 151.26)
2765,NSW,Wentworth,Bellevue Hill South,BELLEVUE HILL,-33.8859,151.253,POINT (-33.8859 151.253)
2766,NSW,Wentworth,BLV Wentworth PPVC,HAYMARKET,-33.8781171,151.2064057,POINT (-33.8781171 151.2064057)
2767,NSW,Wentworth,Bondi,BONDI,-33.8927191,151.2647377,POINT (-33.8927191 151.2647377)
2768,NSW,Wentworth,Bondi Beach,BONDI BEACH,-33.8885,151.278,POINT (-33.8885 151.278)
2769,NSW,Wentworth,Bondi Beach East,BONDI BEACH,-33.8865709,151.2784537,POINT (-33.8865709 151.2784537)
2770,NSW,Wentworth,Bondi Junction,BONDI JUNCTION,-33.8926,151.246,POINT (-33.8926 151.246)
2771,NSW,Wentworth,Bondi Junction North,BONDI JUNCTION,-33.8916233,151.247723,POINT (-33.8916233 151.247723)
2772,NSW,Wentworth,Bondi North,BONDI BEACH,-33.8844,151.276,POINT (-33.8844 151.276)
2773,NSW,Wentworth,Bondi South,BONDI JUNCTION,-33.8938312,151.2639065,POINT (-33.8938312 151.2639065)
2774,NSW,Wentworth,Bondi Surf,BONDI BEACH,-33.8901,151.277,POINT (-33.8901 151.277)
2775,NSW,Wentworth,Bronte,BRONTE,-33.9008,151.262,POINT (-33.9008 151.262)
2776,NSW,Wentworth,Central Sydney WENTWORTH PPVC,HAYMARKET,-33.8825375,151.2062488,POINT (-33.8825375 151.2062488)
2777,NSW,Wentworth,Clovelly,BRONTE,-33.9071,151.26,POINT (-33.9071 151.26)
2778,NSW,Wentworth,Clovelly Beach (Wentworth),CLOVELLY,-33.915,151.267,POINT (-33.915 151.267)
2779,NSW,Wentworth,Clovelly North (Wentworth),CLOVELLY,-33.908,151.259,POINT (-33.908 151.259)
2780,NSW,Wentworth,Darlinghurst East (Wentworth),DARLINGHURST,-33.8787,151.223,POINT (-33.8787 151.223)
2781,NSW,Wentworth,Darlinghurst South (Wentworth),DARLINGHURST,-33.8810845,151.218664,POINT (-33.8810845 151.218664)
2782,NSW,Wentworth,Darling Point,DARLING POINT,-33.8747,151.236,POINT (-33.8747 151.236)
2783,NSW,Wentworth,Divisional Office (PREPOLL),HAYMARKET,-33.8782366,151.2065077,POINT (-33.8782366 151.2065077)
2784,NSW,Wentworth,Double Bay,DOUBLE BAY,-33.8748,151.241,POINT (-33.8748 151.241)
2785,NSW,Wentworth,Double Bay East,DOUBLE BAY,-33.8749113,151.2464477,POINT (-33.8749113 151.2464477)
2786,NSW,Wentworth,Dover Heights,DOVER HEIGHTS,-33.8788,151.277,POINT (-33.8788 151.277)
2787,NSW,Wentworth,Edgecliff,EDGECLIFF,-33.8809,151.239,POINT (-33.8809 151.239)
2788,NSW,Wentworth,Elizabeth Bay (Wentworth),ELIZABETH BAY,-33.8719,151.227,POINT (-33.8719 151.227)
2789,NSW,Wentworth,Glebe WENTWORTH PPVC,FOREST LODGE,-33.8761055,151.1783737,POINT (-33.8761055 151.1783737)
2790,NSW,Wentworth,Haymarket WENTWORTH PPVC,SYDNEY,-33.8772838,151.2055861,POINT (-33.8772838 151.2055861)
2791,NSW,Wentworth,Kings Cross (Wentworth),DARLINGHURST,-33.8774,151.221,POINT (-33.8774 151.221)
